Gen : 0
0 : (2, 19, 0.0, 239.4393, 1.0)
1 : (18, 5, 0.0139, 378.8411, 4.25)
2 : (7, 13, 0.0032, 210.453, 1.4)
3 : (13, 10, 0.0135, 408.4986, 2.0667)
4 : (0, 20, 0.0052, 83.9034, 0.0)
5 : (20, 6, 0.0154, 394.0835, 6.0)
6 : (3, 18, 0.0, 83.4524, 1.0)
7 : (17, 3, 0.0293, 617.8175, 5.3333)
8 : (4, 18, 0.0, 223.4236, 1.0)
9 : (16, 7, 0.0128, 362.8954, 2.6667)
10 : (0, 20, 0.0, 0.0, 0.0)
11 : (20, 2, 0.0212, 511.6296, 7.0)
12 : (0, 20, 0.0, 148.849, 0.0)
13 : (20, 7, 0.0083, 313.8853, 2.6667)
14 : (2, 20, 0.0, 241.0517, 1.0)
15 : (18, 4, 0.0134, 404.619, 4.0)
16 : (2, 22, 0.0, 204.6145, 1.0)
17 : (18, 7, 0.0092, 316.2927, 2.2857)
18 : (0, 20, 0.0156, 478.0249, 0.0)
19 : (20, 7, 0.0148, 397.3327, 2.6667)
20 : (5, 17, 0.0, 143.0367, 1.0)
21 : (15, 8, 0.0118, 388.5682, 2.3333)
22 : (10, 48, 0.0309, 90.665, 1.125)
23 : (10, 10, 0.0141, 417.772, 2.7813)
24 : (3, 20, 0.001, 212.3098, 1.0)
25 : (17, 6, 0.0293, 579.8113, 3.0)
26 : (1, 19, 0.0, 231.0425, 1.0)
27 : (19, 8, 0.01, 339.2983, 2.375)
28 : (0, 21, 0.001, 333.7515, 0.0)
29 : (20, 5, 0.0087, 320.0478, 4.75)
30 : (3, 20, 0.0, 130.9267, 1.0)
31 : (17, 7, 0.0156, 399.6353, 2.8333)
32 : (2, 18, 0.0, 317.6105, 1.0)
33 : (18, 7, 0.0131, 388.0327, 3.25)
34 : (3, 18, 0.0, 246.2338, 1.0)
35 : (17, 7, 0.0117, 355.2399, 2.1429)
36 : (5, 26, 0.0145, 84.1886, 1.0)
37 : (15, 6, 0.0131, 379.7985, 2.8)
38 : (3, 22, 0.0139, 54.9612, 1.0)
39 : (17, 6, 0.0076, 318.0783, 3.6)
40 : (5, 18, 0.0, 277.1481, 1.0)
41 : (15, 7, 0.013, 432.1569, 3.0)
42 : (2, 23, 0.0, 90.4625, 1.0)
43 : (18, 4, 0.0153, 430.7363, 5.3333)
44 : (3, 20, 0.0, 144.4128, 1.0)
45 : (17, 9, 0.011, 334.1183, 2.6667)
46 : (0, 21, 0.0063, 89.7646, 0.0)
47 : (20, 3, 0.0166, 446.1064, 5.6667)
48 : (2, 18, 0.0, 45.4928, 1.0)
49 : (18, 10, 0.0088, 316.4883, 2.5714)
50 : (2, 18, 0.0, 202.1778, 1.0)
51 : (18, 7, 0.008, 290.412, 4.5)
52 : (6, 19, 0.0, 209.1011, 1.5)
53 : (14, 7, 0.0119, 380.0266, 3.625)
54 : (3, 17, 0.0028, 186.0125, 1.0)
55 : (17, 8, 0.0141, 401.4236, 2.6667)
56 : (8, 30, 0.0024, 228.5258, 1.3333)
57 : (12, 13, 0.0153, 400.487, 2.0556)
58 : (2, 19, 0.0, 172.2491, 1.0)
59 : (18, 7, 0.0129, 348.439, 2.1429)
60 : (8, 25, 0.0, 265.8257, 1.0)
61 : (12, 12, 0.0156, 416.9713, 1.625)
62 : (4, 22, 0.0004, 324.0727, 1.0)
63 : (16, 8, 0.0082, 297.1533, 2.8333)
64 : (2, 21, 0.0, 159.9103, 1.0)
65 : (18, 10, 0.0112, 337.4414, 2.1429)
66 : (3, 18, 0.0, 74.6196, 1.0)
67 : (17, 7, 0.013, 381.4027, 2.0)
68 : (2, 18, 0.0, 261.7635, 1.0)
69 : (18, 6, 0.0195, 473.791, 2.6667)
70 : (2, 18, 0.0, 202.4097, 1.0)
71 : (18, 7, 0.0188, 428.19, 3.4)
72 : (4, 25, 0.0, 217.4902, 1.0)
73 : (16, 10, 0.0122, 387.7621, 2.4286)
74 : (11, 12, 0.0106, 345.1872, 1.125)
75 : (9, 14, 0.0284, 519.5132, 1.6875)
76 : (3, 22, 0.0009, 160.3873, 1.0)
77 : (17, 5, 0.0236, 486.3776, 3.4)
78 : (10, 63, 0.0269, 119.5094, 1.0)
79 : (10, 10, 0.019, 539.7042, 2.2)
80 : (0, 22, 0.0, 175.5611, 0.0)
81 : (20, 3, 0.0098, 359.6166, 4.0)
82 : (4, 29, 0.0, 210.7426, 1.0)
83 : (16, 8, 0.0262, 568.4621, 2.4)
84 : (2, 19, 0.0, 257.5658, 1.0)
85 : (18, 4, 0.0198, 486.7618, 4.3333)
86 : (3, 26, 0.0, 200.3916, 1.0)
87 : (17, 6, 0.023, 481.3574, 3.6)
88 : (3, 23, 0.0, 264.0995, 1.5)
89 : (17, 5, 0.0149, 406.8362, 5.5)
90 : (4, 17, 0.0, 107.6202, 1.0)
91 : (16, 9, 0.0126, 329.6018, 2.8333)
92 : (5, 37, 0.0, 187.0614, 1.0)
93 : (15, 8, 0.0177, 464.2495, 3.2)
94 : (5, 25, 0.0, 125.7531, 1.25)
95 : (15, 10, 0.0111, 347.7005, 2.2083)
96 : (4, 16, 0.0156, 394.1644, 1.0)
97 : (16, 7, 0.0063, 314.6029, 2.6667)
98 : (0, 20, 0.0, 186.55, 0.0)
99 : (20, 2, 0.0285, 573.7383, 14.0)
*********************************************************
Gen : 1
0 : (6, 17, 0.0, 163.246, 1.5)
1 : (14, 10, 0.0149, 407.3403, 1.9167)
2 : (0, 20, 0.0, 217.0054, 0.0)
3 : (20, 2, 0.0169, 436.9736, 8.0)
4 : (7, 17, 0.0, 214.003, 1.5)
5 : (13, 11, 0.0114, 376.9887, 2.9)
6 : (3, 23, 0.0, 297.6824, 1.0)
7 : (17, 8, 0.0156, 408.1439, 2.8333)
8 : (1, 19, 0.0045, 388.7795, 1.0)
9 : (19, 6, 0.0135, 379.0788, 3.4)
10 : (0, 22, 0.0016, 359.5271, 0.0)
11 : (20, 4, 0.0207, 477.0603, 1.3333)
12 : (1, 20, 0.0, 176.4051, 1.0)
13 : (19, 6, 0.0164, 421.6073, 4.5)
14 : (0, 20, 0.0, 179.891, 0.0)
15 : (20, 5, 0.0145, 376.241, 3.25)
16 : (3, 17, 0.0, 406.9055, 1.0)
17 : (17, 6, 0.0186, 458.0444, 2.8)
18 : (1, 19, 0.0, 223.2097, 1.0)
19 : (19, 1, 0.0197, 482.8379, 2.0)
20 : (4, 16, 0.0, 413.0476, 1.0)
21 : (16, 7, 0.0192, 456.4423, 2.0)
22 : (12, 16, 0.0, 241.4597, 1.2)
23 : (8, 14, 0.0197, 458.4283, 1.3667)
24 : (2, 21, 0.0, 296.8011, 1.0)
25 : (18, 11, 0.0132, 362.241, 2.6667)
26 : (2, 19, 0.0, 191.7693, 1.0)
27 : (18, 7, 0.0109, 331.9736, 3.6)
28 : (3, 20, 0.0, 125.0289, 1.0)
29 : (17, 8, 0.0092, 324.1492, 2.8333)
30 : (8, 19, 0.0, 179.4803, 1.1667)
