Gen : 0
0 : (1, 0, 0.0078, 240.7808, 0.0)
1 : (0, 1, 0.0, 231.2225, 0.0)
2 : (0, 4, 0.0, 76.0321, 0.0)
3 : (4, 2, 0.0, 77.9021, 2.0)
4 : (0, 1, 0.0, 137.0077, 0.0)
5 : (1, 0, 0.0, 62.2225, 0.0)
6 : (0, 0, 0.0, 154.4201, 0.0)
7 : (0, 2, 0.0, 202.4677, 0.0)
8 : (0, 10, 0.0, 0.0, 0.0)
9 : (10, 42, 0.0, 218.06, 1.2857)
10 : (1, 4, 0.0056, 157.7883, 1.0)
11 : (2, 1, 0.0, 33.2908, 0.0)
12 : (11, 17, 0.0, 207.0628, 1.25)
13 : (7, 23, 0.0, 195.3497, 1.4)
14 : (8, 9, 0.0128, 357.5085, 1.4)
15 : (4, 16, 0.0045, 112.2133, 1.0)
16 : (19, 9, 0.0516, 256.9066, 3.8)
17 : (1, 21, 0.0, 127.2951, 0.0)
18 : (0, 7, 0.4559, 124.2113, 0.0)
19 : (2, 0, 0.0, 293.0543, 0.0)
20 : (8, 1, 0.0, 231.6292, 3.0)
21 : (1, 14, 0.0, 121.0264, 1.0)
22 : (12, 32, 0.0053, 180.9149, 1.0909)
23 : (0, 12, 0.0, 0.0, 0.0)
24 : (15, 11, 0.0033, 201.5323, 1.625)
25 : (0, 15, 0.0, 344.3123, 0.0)
26 : (5, 22, 0.0, 185.2269, 1.0)
27 : (0, 5, 0.0, 224.9921, 0.0)
28 : (1, 8, 0.0, 174.1611, 1.0)
29 : (6, 2, 0.0, 158.6895, 2.0)
30 : (3, 1, 0.0, 264.2743, 2.0)
31 : (1, 4, 0.0, 260.5228, 1.0)
32 : (0, 7, 0.0, 509.6503, 0.0)
33 : (7, 37, 0.0, 158.4669, 1.0)
34 : (0, 7, 0.0, 166.2196, 0.0)
35 : (4, 5, 0.0, 167.5642, 1.3333)
36 : (4, 8, 0.0, 406.2787, 2.0)
37 : (6, 7, 0.0, 223.0774, 1.25)
38 : (0, 20, 0.0, 0.0, 0.0)
39 : (20, 6, 0.0071, 422.3149, 2.2)
40 : (17, 13, 0.0111, 234.3779, 1.6667)
41 : (3, 17, 0.0, 72.3296, 1.5)
42 : (6, 0, 0.0, 41.2398, 0.0)
43 : (0, 7, 0.0, 93.7908, 0.0)
44 : (3, 8, 0.0, 135.6729, 1.0)
45 : (0, 3, 0.0, 299.0139, 0.0)
46 : (11, 11, 0.0, 211.3366, 1.2857)
47 : (9, 35, 0.0056, 237.1811, 1.125)
48 : (5, 5, 0.0, 195.5417, 1.5)
49 : (0, 5, 0.0, 246.823, 0.0)
50 : (5, 19, 0.0, 179.5527, 1.0)
51 : (2, 5, 0.0, 217.8948, 2.0)
52 : (4, 14, 0.0, 175.6781, 1.3333)
53 : (3, 14, 0.0, 148.2689, 1.5)
54 : (1, 1, 0.0, 290.3128, 1.0)
55 : (1, 6, 0.0, 182.0045, 1.0)
56 : (12, 7, 0.0, 371.335, 1.8333)
57 : (0, 12, 0.0, 196.5063, 0.0)
58 : (4, 0, 0.0, 276.4397, 0.0)
59 : (0, 4, 0.0, 125.978, 0.0)
60 : (3, 2, 0.0, 202.4654, 3.0)
61 : (2, 3, 0.0, 151.3133, 0.0)
62 : (1, 9, 0.0, 432.1754, 1.0)
63 : (9, 43, 0.0026, 154.2245, 1.2857)
64 : (0, 0, 0.0, 278.1959, 0.0)
65 : (0, 0, 0.0, 195.2159, 0.0)
66 : (2, 16, 0.0, 102.396, 1.0)
67 : (9, 15, 0.0, 200.4022, 1.3333)
68 : (19, 13, 0.0051, 334.0542, 2.5)
69 : (1, 19, 0.0, 345.6045, 1.0)
70 : (16, 10, 0.0, 358.0094, 2.2)
71 : (4, 17, 0.0, 399.748, 1.3333)
72 : (7, 13, 0.0123, 183.7273, 1.1667)
73 : (1, 7, 0.0, 365.5509, 0.0)
74 : (0, 0, 0.0, 84.3882, 0.0)
75 : (0, 0, 0.0, 61.3992, 0.0)
76 : (11, 11, 0.0, 304.168, 1.6667)
77 : (6, 29, 0.0, 144.0217, 1.2)
78 : (0, 3, 0.0, 229.7117, 0.0)
79 : (3, 0, 0.0, 205.343, 0.0)
80 : (2, 10, 0.0, 200.613, 1.0)
81 : (9, 10, 0.0045, 288.7825, 2.6667)
82 : (5, 8, 0.0, 215.3494, 1.6667)
83 : (1, 9, 0.0, 249.3092, 1.0)
84 : (0, 2, 0.0, 262.1586, 0.0)
85 : (1, 0, 0.0, 66.4804, 0.0)
86 : (5, 9, 0.0, 137.6211, 2.5)
87 : (7, 19, 0.0, 189.1692, 1.0)
88 : (3, 21, 0.0, 340.4388, 1.0)
89 : (17, 32, 0.0, 167.5217, 1.0714)
90 : (0, 5, 0.0, 364.2552, 0.0)
91 : (5, 44, 0.0755, 192.7387, 1.0)
92 : (8, 25, 0.0, 213.3996, 1.1667)
93 : (11, 8, 0.0, 103.72, 2.75)
94 : (0, 5, 0.0, 108.2146, 0.0)
95 : (5, 23, 0.0025, 169.5536, 1.25)
96 : (0, 11, 0.0, 3.495, 0.0)
97 : (11, 14, 0.0, 323.301, 1.5)
98 : (6, 2, 0.0237, 340.4501, 2.5)
99 : (0, 7, 0.0, 305.2924, 0.0)
100 : (3, 11, 0.0, 178.8326, 1.0)
101 : (0, 3, 0.0313, 351.3466, 0.0)
102 : (0, 5, 0.0, 0.0, 0.0)
103 : (5, 21, 0.0109, 128.4517, 1.0)
104 : (2, 11, 0.0, 212.8311, 1.0)
105 : (0, 2, 0.0, 132.8861, 0.0)
106 : (2, 2, 0.0, 223.1022, 1.0)
107 : (1, 3, 0.0119, 301.7795, 1.0)
108 : (2, 14, 0.0, 193.2216, 1.0)
109 : (9, 10, 0.0, 147.7676, 1.2857)
110 : (0, 2, 0.0192, 353.1757, 0.0)
111 : (2, 0, 0.0, 136.2026, 0.0)
112 : (1, 10, 0.0, 196.2869, 1.0)
113 : (6, 1, 0.0, 84.7684, 2.0)
114 : (3, 9, 0.0182, 213.3238, 1.5)
115 : (3, 3, 0.0, 152.4638, 0.0)
116 : (0, 0, 0.0, 221.2715, 0.0)
117 : (0, 0, 0.0, 279.0194, 0.0)
118 : (0, 0, 0.0, 123.4605, 0.0)
119 : (0, 0, 0.0, 392.1968, 0.0)
120 : (3, 22, 0.0, 129.6122, 1.0)
121 : (17, 14, 0.0221, 383.4661, 2.6667)
122 : (0, 0, 0.0625, 204.7061, 0.0)
123 : (0, 0, 0.0, 267.3212, 0.0)
124 : (3, 18, 0.0, 113.2831, 1.0)
125 : (9, 23, 0.0, 140.9888, 1.1429)
126 : (11, 8, 0.0, 320.1049, 1.6667)
127 : (1, 11, 0.0, 169.2917, 1.0)
128 : (1, 11, 0.0, 302.4016, 1.0)
129 : (11, 28, 0.0, 171.9845, 1.2222)
130 : (4, 23, 0.0, 239.1895, 1.0)
131 : (1, 4, 0.0, 83.1363, 1.0)
132 : (0, 4, 0.0, 115.5989, 0.0)
