Gen : 0
0 : (1, 16, 0.0, 364.1258, 1.0, 0.0122)
1 : (16, 38, 0.0, 173.4885, 1.2308, 0.2059)
2 : (11, 30, 0.0082, 272.443, 1.5714, 0.2452)
3 : (9, 12, 0.0035, 549.5413, 1.2, 0.2848)
4 : (0, 2, 0.0, 335.6967, 0.0, 0.2824)
5 : (1, 0, 0.0, 189.1329, 0.0, 0.0027)
6 : (2, 15, 0.0, 47.8334, 1.0, 0.0265)
7 : (14, 38, 0.0181, 196.1452, 1.1667, 0.3995)
8 : (15, 2, 0.0, 261.0727, 6.0, 0.0481)
9 : (0, 20, 0.0, 155.7078, 0.0, 0.0812)
10 : (20, 7, 0.0, 282.0764, 3.8, 0.1404)
11 : (0, 20, 0.0, 181.4607, 0.0, 0.0619)
12 : (1, 19, 0.4167, 226.2682, 1.0, 0.1429)
13 : (19, 12, 0.0139, 248.4906, 2.1429, 0.3184)
14 : (5, 13, 0.026, 541.3392, 1.0, 0.0741)
15 : (13, 74, 0.0054, 190.0475, 1.0833, 0.1441)
16 : (2, 34, 0.0499, 210.4135, 1.0, 0.2055)
17 : (11, 28, 0.3002, 120.9084, 1.2222, 0.5038)
18 : (4, 13, 0.0955, 291.7374, 2.0, 0.0511)
19 : (13, 40, 0.0015, 183.4017, 1.0833, 0.1708)
20 : (5, 41, 0.0, 111.9609, 1.0, 0.0826)
21 : (15, 19, 0.0, 324.3694, 1.1818, 0.345)
22 : (6, 29, 0.0, 210.5266, 1.0, 0.2245)
23 : (10, 13, 0.0, 245.4256, 1.6667, 0.0572)
24 : (0, 0, 0.0, 121.3508, 0.0, 0.0081)
25 : (0, 0, 0.1672, 98.0902, 0.0, 0.2237)
26 : (3, 30, 0.0, 183.0884, 1.5, 0.26)
27 : (0, 3, 0.0, 223.2893, 0.0, 0.0054)
28 : (4, 2, 0.0, 163.6165, 4.0, 0.0143)
29 : (2, 5, 0.0, 230.9796, 0.0, 0.0491)
30 : (0, 2, 0.0077, 299.5396, 0.0, 0.3293)
31 : (0, 5, 0.0, 232.3894, 0.0, 0.0608)
32 : (0, 17, 0.0041, 367.8494, 0.0, 0.3532)
33 : (17, 9, 0.1318, 111.5699, 2.125, 0.379)
34 : (0, 2, 0.0, 230.1914, 0.0, 0.0685)
35 : (2, 0, 0.0, 293.838, 0.0, 0.0103)
36 : (9, 52, 0.0025, 209.354, 1.0, 0.2688)
37 : (6, 35, 0.0, 198.1379, 1.0, 0.2489)
38 : (12, 14, 0.0, 372.3497, 1.5714, 0.3959)
39 : (8, 28, 0.0, 151.813, 1.1429, 0.1684)
40 : (0, 4, 0.0, 169.6108, 0.0, 0.0465)
41 : (3, 0, 0.0, 328.6931, 0.0, 0.0268)
42 : (13, 20, 0.0, 151.5041, 1.625, 0.029)
43 : (7, 24, 0.0, 165.1359, 1.5, 0.1627)
44 : (5, 3, 0.0, 609.8121, 2.5, 0.0284)
45 : (3, 32, 0.0, 126.2978, 1.0, 0.3363)
46 : (0, 2, 0.0, 237.9113, 0.0, 0.0549)
47 : (2, 0, 0.0303, 209.9913, 0.0, 0.11)
48 : (0, 0, 0.0, 495.9036, 0.0, 0.0136)
49 : (0, 0, 0.0, 305.2656, 0.0, 0.0714)
50 : (2, 13, 0.008, 272.5911, 1.0, 0.197)
51 : (5, 2, 0.002, 222.8452, 2.0, 0.177)
52 : (1, 19, 0.0, 214.4279, 1.0, 0.0058)
53 : (19, 16, 0.0083, 273.3557, 1.8, 0.1307)
54 : (11, 20, 0.0, 221.7957, 1.2222, 0.2239)
55 : (0, 12, 0.0, 5.4868, 0.0, 0.0057)
56 : (0, 0, 0.0, 0.0, 0.0, 0.0)
57 : (0, 0, 0.0, 185.9095, 0.0, 0.1259)
58 : (8, 5, 0.0, 49.0609, 2.0, 0.0074)
59 : (5, 12, 0.0082, 193.7491, 1.3333, 0.0509)
60 : (1, 8, 0.0, 187.8888, 1.0, 0.0349)
61 : (3, 1, 0.0, 194.1037, 1.0, 0.0852)
62 : (12, 35, 0.0038, 191.3404, 1.0909, 0.2268)
63 : (5, 22, 0.0, 193.2444, 1.0, 0.1444)
64 : (9, 13, 0.0, 293.3685, 1.1429, 0.0761)
65 : (5, 23, 0.0, 202.4952, 1.0, 0.2161)
66 : (10, 51, 0.0, 179.3875, 1.1111, 0.2209)
67 : (5, 10, 0.0, 395.9759, 5.0, 0.0461)
68 : (13, 15, 0.0, 222.6425, 1.2, 0.1893)
69 : (1, 13, 0.0, 108.6622, 1.0, 0.0533)
70 : (11, 38, 0.0, 146.5046, 1.2222, 0.135)
71 : (4, 21, 0.0, 160.8982, 1.3333, 0.1119)
72 : (7, 3, 0.0361, 188.1852, 2.0, 0.0545)
73 : (3, 11, 0.0, 136.6537, 1.5, 0.0722)
74 : (17, 11, 0.0115, 344.3685, 2.0, 0.1163)
75 : (3, 18, 0.0347, 277.2457, 1.5, 0.0311)
76 : (10, 19, 0.0, 190.3567, 1.1111, 0.1297)
77 : (1, 10, 0.0, 363.6898, 1.0, 0.1122)
78 : (19, 10, 0.0206, 446.7411, 1.7778, 0.3583)
79 : (1, 19, 0.0, 140.7692, 1.0, 0.0833)
80 : (0, 16, 0.0, 136.5528, 0.0, 0.0357)
81 : (14, 0, 0.0089, 200.8874, 0.0, 0.1101)
82 : (5, 9, 0.0, 162.4263, 1.3333, 0.033)
83 : (5, 16, 0.0, 289.6382, 1.6667, 0.1958)
84 : (5, 32, 0.0, 170.1413, 1.0, 0.1781)
85 : (2, 5, 0.0, 267.3008, 1.0, 0.1099)
86 : (0, 0, 0.0, 101.1897, 0.0, 0.0134)
87 : (0, 0, 0.0, 135.4098, 0.0, 0.0214)
88 : (0, 7, 0.0, 324.802, 0.0, 0.0101)
89 : (7, 8, 0.0, 118.106, 2.3333, 0.0453)
90 : (8, 65, 0.0017, 185.5102, 1.0, 0.3043)
91 : (3, 8, 0.0, 279.8649, 1.5, 0.0212)
92 : (2, 8, 0.0041, 269.6131, 2.0, 0.1961)
93 : (1, 2, 0.0, 155.4751, 0.0, 0.0142)
94 : (1, 15, 0.0, 162.1399, 1.0, 0.0193)
95 : (14, 15, 0.0, 279.6264, 1.5714, 0.2825)
96 : (16, 20, 0.0, 389.0309, 1.5, 0.3004)
97 : (4, 19, 0.0, 251.7654, 1.0, 0.0703)
98 : (0, 1, 0.0, 180.4787, 0.0, 0.0169)
99 : (1, 0, 0.0, 326.0023, 0.0, 0.4653)
100 : (7, 29, 0.0, 164.6748, 1.0, 0.2694)
101 : (0, 7, 0.0, 157.1937, 0.0, 0.2143)
102 : (1, 14, 0.0, 21.6734, 1.0, 0.0161)
103 : (14, 29, 0.0071, 245.2248, 1.0, 0.3289)
104 : (1, 16, 0.0, 166.3065, 1.0, 0.1383)
105 : (13, 48, 0.0, 176.7255, 1.0, 0.2957)
106 : (2, 0, 0.0, 553.9708, 0.0, 0.0341)
107 : (0, 2, 0.0, 254.5886, 0.0, 0.1679)
108 : (0, 1, 0.0, 203.7495, 0.0, 0.0899)
109 : (1, 5, 0.0, 155.4166, 1.0, 0.0881)
110 : (7, 26, 0.0, 244.9064, 1.0, 0.1781)
111 : (12, 55, 0.0017, 188.218, 1.0909, 0.3083)
112 : (6, 25, 0.0037, 176.7822, 1.0, 0.128)
113 : (3, 8, 0.0, 189.2501, 1.0, 0.0224)
114 : (4, 7, 0.0, 83.1468, 1.5, 0.0133)
115 : (7, 27, 0.0, 144.8731, 1.0, 0.15)
116 : (6, 16, 0.0, 144.0879, 1.2, 0.0365)
117 : (7, 32, 0.0, 147.8245, 1.0, 0.1696)
118 : (16, 19, 0.0, 142.7945, 1.4545, 0.0435)
119 : (0, 16, 0.0, 292.8508, 0.0, 0.0943)
120 : (5, 2, 0.0089, 134.5022, 2.5, 0.0312)
121 : (1, 8, 0.0101, 181.9811, 1.0, 0.0341)
122 : (6, 47, 0.0152, 174.6403, 1.0, 0.3773)
123 : (1, 6, 0.0, 21.0346, 1.0, 0.0149)
124 : (2, 0, 0.0, 28.8552, 0.0, 0.0087)
125 : (0, 2, 0.0, 371.7291, 0.0, 0.0816)
126 : (2, 18, 0.0625, 253.9077, 1.0, 0.1163)
127 : (18, 32, 0.0, 208.8742, 1.3846, 0.4138)
128 : (4, 10, 0.0, 107.0194, 1.0, 0.0406)
129 : (0, 4, 0.0, 227.4335, 0.0, 0.1719)
130 : (0, 17, 0.0, 0.0, 0.0, 0.0)
131 : (17, 49, 0.0, 118.9191, 1.1333, 1.1407)
132 : (3, 27, 0.0184, 171.6667, 1.0, 0.1181)
133 : (17, 28, 0.0, 174.776, 1.3636, 0.147)
134 : (8, 21, 0.0, 344.1255, 1.4, 0.1487)
135 : (12, 13, 0.0036, 302.5918, 2.4, 0.107)
136 : (4, 29, 0.0, 175.2988, 1.0, 0.2493)
137 : (9, 4, 0.0, 398.3987, 2.6667, 0.0247)
138 : (1, 20, 0.0, 262.4458, 1.0, 0.0101)
139 : (19, 54, 0.0126, 230.5768, 1.2, 0.3622)
140 : (4, 8, 0.0, 161.4366, 1.3333, 0.0257)
