Gen : 0
0 : (0, 4, 0.0, 158.8788, 0.0)
1 : (3, 1, 0.0, 212.5022, 0.0)
2 : (2, 7, 0.0, 266.2249, 1.0)
3 : (6, 4, 0.0, 245.9683, 1.3333)
4 : (0, 0, 0.0, 0.0, 0.0)
5 : (0, 0, 0.0, 4.1977, 0.0)
6 : (0, 7, 0.0, 41.7509, 0.0)
7 : (7, 29, 0.0, 160.6198, 1.0)
8 : (13, 34, 0.0014, 146.9207, 1.3)
9 : (0, 13, 0.0, 0.0, 0.0)
10 : (0, 13, 0.0, 254.1728, 0.0)
11 : (13, 28, 0.0, 176.0297, 1.1818)
12 : (0, 0, 0.0, 3.6856, 0.0)
13 : (0, 0, 0.0, 229.202, 0.0)
14 : (11, 36, 0.0, 167.1125, 1.0)
15 : (0, 12, 0.0, 53.7941, 0.0)
16 : (2, 17, 0.0, 200.7017, 1.0)
17 : (3, 4, 0.0, 171.6402, 0.0)
18 : (2, 15, 0.0, 233.852, 1.0)
19 : (10, 3, 0.0, 309.4908, 3.3333)
20 : (1, 7, 0.0, 158.9858, 1.0)
21 : (6, 5, 0.0, 173.173, 4.0)
22 : (5, 9, 0.0457, 183.0436, 1.25)
23 : (0, 5, 0.0, 271.8643, 0.0)
24 : (9, 28, 0.0, 111.4274, 1.1429)
25 : (0, 9, 0.0747, 378.3734, 0.0)
26 : (9, 19, 0.0, 228.706, 1.125)
27 : (11, 31, 0.0143, 188.0806, 1.4286)
28 : (15, 52, 0.0029, 223.3988, 1.0769)
29 : (5, 17, 0.0139, 511.2236, 1.6667)
30 : (5, 44, 0.0236, 157.3738, 1.0)
31 : (7, 16, 0.0, 251.2488, 1.0)
32 : (5, 18, 0.0025, 270.9726, 1.6667)
33 : (8, 5, 0.0, 187.7911, 3.0)
34 : (9, 16, 0.0, 142.1272, 1.5)
35 : (4, 11, 0.0, 156.4383, 1.0)
36 : (0, 3, 0.0, 216.2544, 0.0)
37 : (1, 1, 0.0, 92.4854, 0.0)
38 : (12, 37, 0.0, 182.9614, 1.0909)
39 : (0, 12, 0.0, 129.4625, 0.0)
40 : (5, 18, 0.0, 260.676, 1.25)
41 : (8, 30, 0.0094, 151.6609, 1.0)
42 : (1, 4, 0.0, 179.4027, 1.0)
43 : (2, 2, 0.0, 148.8584, 2.0)
44 : (4, 16, 0.0, 236.4281, 1.0)
45 : (15, 11, 0.0, 271.0415, 2.8)
46 : (5, 7, 0.0112, 194.5814, 2.5)
47 : (0, 5, 0.0, 15.2366, 0.0)
48 : (0, 1, 0.0, 117.93, 0.0)
49 : (1, 0, 0.0, 53.4851, 0.0)
50 : (0, 2, 0.0, 452.4182, 0.0)
51 : (2, 0, 0.0, 335.0135, 0.0)
52 : (0, 0, 0.0, 146.1935, 0.0)
53 : (0, 0, 0.0, 201.8073, 0.0)
54 : (0, 4, 0.0, 104.1203, 0.0)
55 : (2, 0, 0.0, 294.4675, 0.0)
56 : (0, 0, 0.0, 72.943, 0.0)
57 : (0, 0, 0.0, 35.3344, 0.0)
58 : (0, 18, 0.0, 193.394, 0.0)
59 : (17, 10, 0.0186, 312.5807, 3.2)
60 : (6, 2, 0.0, 252.3583, 2.0)
61 : (2, 6, 0.0, 227.1049, 1.0)
62 : (20, 6, 0.0, 271.8079, 3.0)
63 : (0, 20, 0.0, 317.6339, 0.0)
64 : (0, 4, 0.0, 150.9784, 0.0)
65 : (3, 0, 0.0, 148.6135, 0.0)
66 : (0, 0, 0.0, 0.0, 0.0)
67 : (0, 0, 0.0, 323.8738, 0.0)
68 : (0, 2, 0.0, 7.2148, 0.0)
69 : (2, 0, 0.0167, 162.0657, 0.0)
70 : (20, 18, 0.003, 327.8117, 1.5833)
71 : (0, 20, 0.0, 199.4392, 0.0)
72 : (16, 28, 0.0, 102.4203, 1.25)
73 : (2, 24, 0.0063, 285.6711, 1.0)
74 : (2, 4, 0.0, 81.2886, 1.0)
75 : (0, 5, 0.0, 93.0371, 0.0)
76 : (1, 14, 0.0156, 69.7414, 1.0)
77 : (10, 14, 0.0, 357.6406, 1.125)
78 : (12, 34, 0.0024, 220.9072, 1.0)
79 : (0, 12, 0.0, 0.0, 0.0)
80 : (3, 23, 0.0074, 224.351, 1.0)
81 : (3, 16, 0.0313, 112.352, 1.0)
82 : (7, 9, 0.0, 201.2425, 1.5)
83 : (6, 8, 0.0417, 172.6648, 1.5)
84 : (3, 6, 0.0, 189.135, 1.0)
85 : (0, 3, 0.0, 317.7948, 0.0)
86 : (10, 61, 0.0, 140.5319, 1.1111)
87 : (9, 23, 0.0, 260.593, 1.5)
88 : (6, 6, 0.0, 194.6019, 1.2)
89 : (6, 22, 0.0069, 216.6112, 1.2)
90 : (4, 6, 0.0, 248.7559, 2.0)
91 : (6, 39, 0.0, 102.9728, 1.0)
92 : (0, 20, 0.0, 414.2608, 0.0)
93 : (20, 16, 0.0037, 287.5773, 1.5833)
94 : (4, 18, 0.0, 166.7186, 1.0)
95 : (0, 4, 0.1287, 175.9027, 0.0)
96 : (0, 0, 0.0, 89.3411, 0.0)
97 : (0, 0, 0.0, 242.8556, 0.0)
98 : (3, 5, 0.0, 194.0573, 1.5)
99 : (3, 9, 0.0, 335.9843, 1.0)
100 : (1, 8, 0.0, 240.1159, 1.0)
101 : (7, 1, 0.0, 272.541, 4.0)
102 : (1, 15, 0.0, 85.102, 0.0)
103 : (15, 54, 0.0, 172.5427, 1.25)
104 : (6, 29, 0.0, 153.4506, 1.0)
105 : (0, 6, 0.0099, 524.7804, 0.0)
106 : (1, 28, 0.0, 292.2231, 1.0)
107 : (11, 65, 0.0, 192.5228, 1.1111)
108 : (0, 11, 0.0147, 346.442, 0.0)
109 : (8, 45, 0.0012, 167.1312, 1.0)
110 : (2, 8, 0.0, 125.8175, 1.0)
111 : (8, 3, 0.0542, 359.8994, 3.0)
112 : (7, 28, 0.0, 153.0495, 1.1667)
113 : (11, 19, 0.0, 268.5857, 1.2222)
114 : (1, 1, 0.0, 0.0, 0.0)
115 : (1, 8, 0.0076, 182.265, 1.0)
116 : (0, 0, 0.0, 0.0, 0.0)
117 : (0, 0, 0.0, 351.406, 0.0)
118 : (5, 0, 0.0, 515.7533, 0.0)
