Gen : 0
0 : (5, 15, 0.0, 348.6146, 1.0)
1 : (12, 9, 0.0096, 309.2181, 2.6)
2 : (0, 10, 0.0, 0.0, 0.0)
3 : (10, 1, 0.0127, 375.6573, 10.0)
4 : (3, 20, 0.0, 152.0023, 1.0)
5 : (14, 6, 0.0179, 429.1001, 2.4)
6 : (2, 17, 0.0, 80.4955, 1.0)
7 : (15, 2, 0.0196, 484.4756, 7.5)
8 : (0, 12, 0.0, 249.9356, 0.0)
9 : (12, 1, 0.0361, 693.3998, 2.0)
10 : (1, 19, 0.0, 24.9791, 1.0)
11 : (19, 6, 0.017, 402.5946, 3.1667)
12 : (1, 21, 0.0, 352.8494, 1.0)
13 : (19, 5, 0.0194, 436.5261, 3.75)
14 : (2, 18, 0.0034, 206.2437, 1.0)
15 : (18, 5, 0.0134, 400.9142, 3.4)
16 : (1, 18, 0.0, 201.3936, 1.0)
17 : (15, 5, 0.0153, 367.2147, 3.0)
18 : (2, 13, 0.0, 337.5752, 1.0)
19 : (11, 4, 0.0203, 445.5096, 2.5)
20 : (0, 10, 0.0, 0.0, 0.0)
21 : (10, 3, 0.0121, 315.7348, 4.5)
22 : (9, 20, 0.0185, 458.6736, 1.2857)
23 : (10, 13, 0.0185, 401.3156, 2.0571)
24 : (0, 10, 0.0, 288.2405, 0.0)
25 : (10, 2, 0.0204, 469.9094, 4.0)
26 : (2, 11, 0.0, 373.4142, 1.0)
27 : (10, 4, 0.0195, 428.2302, 3.6667)
28 : (3, 17, 0.0, 106.2363, 1.5)
29 : (12, 4, 0.0298, 618.3367, 4.5)
30 : (0, 20, 0.0, 0.0, 0.0)
31 : (20, 1, 0.0213, 468.9841, 7.0)
32 : (5, 23, 0.0, 261.7481, 1.25)
33 : (15, 6, 0.0237, 474.8131, 2.45)
34 : (7, 27, 0.0251, 290.9027, 1.0)
35 : (7, 9, 0.0279, 509.4514, 2.0)
36 : (5, 15, 0.0299, 425.2641, 1.25)
37 : (15, 7, 0.0318, 575.7701, 3.3125)
38 : (5, 16, 0.0, 317.2546, 1.0)
39 : (8, 6, 0.0158, 410.2105, 2.25)
40 : (3, 14, 0.0, 317.737, 1.0)
41 : (12, 5, 0.0153, 409.7951, 4.3333)
42 : (2, 6, 0.0, 316.9257, 1.0)
43 : (5, 4, 0.0283, 535.2808, 2.0)
44 : (10, 33, 0.0205, 208.28, 1.25)
45 : (8, 10, 0.0243, 504.0317, 2.0625)
46 : (3, 20, 0.0, 243.7501, 1.0)
47 : (14, 6, 0.0194, 416.6259, 3.0)
48 : (4, 16, 0.0, 189.852, 1.3333)
49 : (6, 4, 0.0267, 585.3889, 2.4444)
50 : (1, 16, 0.0, 9.8478, 1.0)
51 : (16, 4, 0.0119, 337.5953, 3.25)
52 : (0, 1, 0.0, 222.5257, 0.0)
53 : (1, 2, 0.0128, 367.545, 1.0)
54 : (1, 19, 0.0034, 234.1706, 1.0)
55 : (19, 5, 0.0102, 299.6122, 3.25)
56 : (1, 21, 0.0067, 242.5471, 1.0)
57 : (19, 4, 0.0211, 466.5151, 2.3333)
58 : (0, 14, 0.0, 218.5168, 0.0)
59 : (14, 2, 0.0231, 500.0333, 6.0)
60 : (2, 17, 0.0, 213.7809, 1.0)
61 : (14, 8, 0.0146, 383.1656, 2.1667)
62 : (0, 5, 0.0335, 223.8854, 0.0)
63 : (0, 0, 0.0335, 485.3386, 0.0)
64 : (0, 12, 0.0, 191.3732, 0.0)
65 : (12, 2, 0.0324, 650.1443, 4.0)
66 : (2, 18, 0.0024, 233.1276, 2.0)
67 : (16, 5, 0.0256, 526.0253, 4.0)
68 : (2, 26, 0.0, 123.8118, 1.0)
69 : (18, 3, 0.0261, 503.0121, 5.3333)
70 : (0, 10, 0.001, 264.4033, 0.0)
71 : (10, 3, 0.0103, 386.2739, 2.3333)
72 : (0, 10, 0.0068, 373.7836, 0.0)
73 : (10, 3, 0.0146, 408.6479, 2.6667)
74 : (5, 20, 0.0, 173.0529, 1.0)
75 : (11, 6, 0.0268, 509.5403, 3.3333)
76 : (0, 16, 0.0, 189.3197, 0.0)
77 : (15, 3, 0.0071, 279.4703, 4.6667)
78 : (3, 18, 0.0, 187.1019, 1.0)
79 : (17, 4, 0.0213, 518.902, 5.0)
80 : (0, 21, 0.0, 199.3424, 0.0)
81 : (20, 2, 0.023, 501.4074, 5.5)
82 : (1, 22, 0.0, 165.1885, 1.0)
83 : (17, 4, 0.0156, 443.0504, 4.6667)
84 : (1, 22, 0.0, 426.339, 1.0)
85 : (19, 6, 0.0078, 334.5703, 2.75)
86 : (7, 28, 0.0, 179.3991, 1.0)
87 : (13, 8, 0.0156, 410.2472, 2.8)
88 : (2, 15, 0.0083, 352.3627, 1.0)
89 : (15, 5, 0.024, 468.1543, 3.5)
90 : (3, 9, 0.0, 316.773, 2.0)
91 : (8, 6, 0.01, 324.8975, 5.0)
92 : (0, 20, 0.0, 318.2963, 0.0)
93 : (20, 2, 0.0324, 608.6934, 8.5)
94 : (4, 16, 0.0, 206.5734, 2.0)
95 : (16, 5, 0.0238, 523.0801, 4.6667)
96 : (4, 21, 0.0, 173.0047, 1.0)
97 : (16, 8, 0.0134, 351.5009, 2.4286)
98 : (1, 7, 0.0188, 206.7701, 1.0)
99 : (7, 5, 0.0193, 414.8656, 4.0)
*********************************************************
Gen : 1
0 : (2, 4, 0.0045, 246.7477, 1.0)
1 : (2, 3, 0.0009, 271.8381, 1.5)
2 : (1, 12, 0.0, 142.5831, 1.0)
3 : (11, 3, 0.0233, 495.0257, 4.0)
6 : (0, 19, 0.0, 321.7521, 0.0)
7 : (19, 1, 0.0207, 472.4882, 2.0)
8 : (5, 21, 0.0004, 339.7474, 1.25)
9 : (15, 7, 0.0185, 454.1924, 2.05)
10 : (4, 17, 0.0, 38.4527, 1.0)
11 : (13, 6, 0.0225, 439.056, 2.6)
12 : (3, 14, 0.0, 149.7948, 1.5)
13 : (13, 4, 0.0176, 410.7652, 4.1667)
14 : (2, 14, 0.0, 154.3886, 1.0)
15 : (14, 4, 0.0213, 470.0542, 2.5)
16 : (4, 13, 0.0, 232.2341, 1.3333)
17 : (7, 7, 0.0185, 424.1972, 1.8333)
18 : (2, 16, 0.0, 51.8778, 1.0)
19 : (14, 2, 0.0318, 585.959, 7.0)
20 : (0, 19, 0.0, 112.4428, 0.0)
21 : (19, 4, 0.014, 372.9576, 4.25)
22 : (10, 15, 0.0002, 286.9622, 1.1111)
23 : (8, 13, 0.0169, 382.1877, 1.3519)
24 : (4, 11, 0.0, 356.9583, 1.0)
25 : (6, 8, 0.0187, 412.4085, 1.6667)
26 : (3, 10, 0.0, 293.1297, 1.0)
27 : (9, 6, 0.0157, 391.4216, 2.0)
28 : (4, 15, 0.0, 333.0495, 1.0)
29 : (13, 6, 0.0201, 481.0006, 2.8)
30 : (2, 15, 0.0, 90.5479, 1.0)
31 : (15, 6, 0.0159, 380.19, 3.3333)
32 : (0, 7, 0.0, 150.8686, 0.0)
33 : (7, 2, 0.0222, 443.5438, 5.0)
34 : (4, 13, 0.0071, 205.4958, 1.0)
35 : (13, 12, 0.0102, 324.3993, 1.75)
36 : (1, 14, 0.0003, 356.1457, 1.0)
