Gen : 0
0 : (13, 14, 0.0, 291.5556, 1.8571, 0.1595)
1 : (1, 13, 0.0, 33.9293, 1.0, 0.1467)
2 : (0, 4, 0.0, 0.0, 0.0, 0.0)
3 : (4, 8, 0.0, 211.4086, 1.3333, 0.159)
4 : (0, 6, 0.0, 70.9874, 0.0, 0.2083)
5 : (6, 2, 0.0, 30.5607, 2.0, 0.0149)
6 : (0, 0, 0.0, 260.3548, 0.0, 0.03)
7 : (0, 0, 0.0, 196.6666, 0.0, 0.0247)
8 : (11, 51, 0.0032, 183.7884, 1.0, 0.2468)
9 : (4, 14, 0.0117, 193.0411, 1.0, 0.0339)
10 : (0, 1, 0.0, 130.1935, 0.0, 0.0118)
11 : (1, 4, 0.0, 204.2219, 1.0, 0.1209)
12 : (3, 0, 0.0, 88.0699, 0.0, 0.0072)
13 : (0, 3, 0.0, 130.8844, 0.0, 0.011)
14 : (5, 18, 0.0, 115.5898, 1.3333, 0.091)
15 : (15, 10, 0.0047, 498.6501, 2.1429, 0.254)
16 : (2, 9, 0.0, 113.1844, 1.0, 0.2212)
17 : (0, 2, 0.0, 0.0, 0.0, 0.0)
18 : (6, 10, 0.0, 292.5223, 1.0, 0.1139)
19 : (1, 7, 0.0, 223.4455, 1.0, 0.064)
20 : (0, 10, 0.0, 236.464, 0.0, 0.0303)
21 : (10, 23, 0.0, 208.9627, 1.6667, 0.3043)
22 : (0, 2, 0.0, 171.6415, 0.0, 0.1116)
23 : (1, 0, 0.0, 270.8446, 0.0, 0.0639)
24 : (1, 2, 0.0, 107.9632, 1.0, 0.0909)
25 : (0, 1, 0.0, 201.3605, 0.0, 0.1)
26 : (14, 5, 0.0127, 231.9293, 2.8, 0.1927)
27 : (1, 14, 0.0, 56.065, 1.0, 0.005)
28 : (0, 0, 0.0, 474.2244, 0.0, 0.0349)
29 : (0, 0, 0.0367, 379.9844, 0.0, 0.0152)
30 : (0, 0, 0.0, 89.6156, 0.0, 0.1111)
31 : (0, 0, 0.0, 0.0, 0.0, 0.0)
32 : (3, 1, 0.0, 76.1591, 0.0, 0.0385)
33 : (0, 3, 0.0, 168.308, 0.0, 0.0429)
34 : (7, 19, 0.0, 158.5547, 1.5, 0.1858)
